order_id,order_date,customer,product,category,quantity,price,region
2836,2025-12-05,Daniel Garcia,Tablet,Electronics,2,655.96,East
2837,2025-01-06,James Anderson,Desk,Furniture,4,408.63,North
2838,2026-01-13,Daniel Garcia,Monitor,Electronics,4,316.53,North
2839,2025-09-28,Sophia Martinez,Desk,Furniture,2,422.72,West
2840,2026-06-03,Benjamin Jackson,Mouse,Accessories,2,23.68,East
2841,2025-01-08,Emma Wilson,Monitor,Electronics,3,302.37,East
2842,2026-02-06,Emma Wilson,Monitor,Electronics,4,306.8,East
2843,2025-09-11,Sophia Martinez,Webcam,Accessories,1,89.27,West
2844,2025-06-22,Olivia Miller,Desk,Furniture,4,466.54,South
2845,2025-08-01,Emily Taylor,Chair,Furniture,3,249.61,North
2846,2026-08-19,Sarah Kim,Keyboard,Accessories,2,75.32,North
2847,2026-05-21,John Smith,Monitor,Electronics,2,288.37,South
2848,2025-09-24,David Jones,Headphones,Accessories,1,123.55,West
2849,2025-10-09,Alice Brown,Desk,Furniture,5,485.35,West
2850,2025-11-18,Emma Wilson,Chair,Furniture,5,229.97,West
2851,2026-12-31,Benjamin Jackson,Desk,Furniture,1,432.38,North
2852,2026-11-02,Alice Brown,Laptop,Electronics,3,1087.89,East
2853,2025-01-10,Emily Taylor,Mouse,Accessories,5,26.44,West
2854,2025-07-09,Benjamin Jackson,Monitor,Electronics,1,326.19,West
2855,2025-06-25,Olivia Miller,Monitor,Electronics,3,270.19,West
2856,2026-11-10,Olivia Miller,Printer,Electronics,5,228.98,West
2857,2026-01-06,Alice Brown,Headphones,Accessories,3,119.56,West
2858,2025-12-10,David Jones,Tablet,Electronics,1,590.62,West
2859,2026-11-16,David Jones,Laptop,Electronics,3,1140.93,North
2860,2026-10-16,Sophia Martinez,Desk,Furniture,5,446.58,North
2861,2026-05-15,Michael Davis,Mouse,Accessories,1,22.95,North
2862,2026-06-02,John Smith,Printer,Electronics,5,205.03,East
2863,2026-05-16,Emily Taylor,Desk,Furniture,4,477.19,East
2864,2026-03-15,James Anderson,Tablet,Electronics,3,646.32,East
2865,2025-08-13,William Thomas,Tablet,Electronics,3,563.94,South
2866,2025-09-16,Emma Wilson,Chair,Furniture,2,234.0,East
2867,2026-09-16,James Anderson,Webcam,Accessories,4,81.87,South
2868,2026-03-19,Alice Brown,Webcam,Accessories,1,87.1,West
2869,2026-07-23,Daniel Garcia,Chair,Furniture,3,238.51,South
2870,2026-06-10,Ava Moore,Webcam,Accessories,3,98.98,North
2871,2025-12-18,Sophia Martinez,Keyboard,Accessories,4,83.46,North
2872,2025-03-29,Benjamin Jackson,Webcam,Accessories,1,94.36,South
2873,2026-10-14,Ava Moore,Webcam,Accessories,1,81.1,South
2874,2025-01-08,John Smith,Tablet,Electronics,2,614.06,North
2875,2025-05-28,Michael Davis,Tablet,Electronics,3,553.51,West
2876,2025-11-19,Emily Taylor,Chair,Furniture,3,230.15,West
2877,2026-05-26,Alice Brown,Desk,Furniture,2,469.65,North
2878,2025-07-15,John Smith,Keyboard,Accessories,1,77.29,West
2879,2026-10-15,James Anderson,Mouse,Accessories,4,25.82,North
2880,2026-12-27,Michael Davis,Desk,Furniture,2,492.72,South
2881,2026-05-04,Sarah Kim,Keyboard,Accessories,3,83.86,North
2882,2026-03-27,Sophia Martinez,Monitor,Electronics,3,272.28,East
2883,2026-04-20,William Thomas,Mouse,Accessories,3,25.13,West
2884,2025-07-10,Sarah Kim,Tablet,Electronics,5,564.27,North
2885,2026-03-04,Daniel Garcia,Chair,Furniture,3,274.82,East
2886,2026-01-14,John Smith,Keyboard,Accessories,5,80.99,West
2887,2025-08-23,Sarah Kim,Printer,Electronics,5,213.12,East
2888,2025-02-03,Emma Wilson,Mouse,Accessories,4,24.72,West
2889,2025-04-14,Emily Taylor,Laptop,Electronics,4,1169.58,South
2890,2026-07-14,Alice Brown,Tablet,Electronics,5,597.87,South
2891,2026-12-20,James Anderson,Laptop,Electronics,3,1242.93,West
2892,2026-10-01,Emily Taylor,Chair,Furniture,2,244.21,North
2893,2025-02-27,David Jones,Mouse,Accessories,1,26.34,West
2894,2026-08-04,Alice Brown,Keyboard,Accessories,2,81.76,North
2895,2026-01-21,Emma Wilson,Laptop,Electronics,5,1084.58,East
2896,2026-12-09,Emma Wilson,Monitor,Electronics,1,315.01,West
2897,2026-07-25,Olivia Miller,Headphones,Accessories,3,122.69,South
2898,2025-09-27,Sarah Kim,Headphones,Accessories,3,125.39,South
2899,2025-11-01,Alice Brown,Mouse,Accessories,2,24.5,South
2900,2025-11-30,Sophia Martinez,Webcam,Accessories,2,98.38,North
2901,2025-03-25,Olivia Miller,Tablet,Electronics,4,610.47,North
2902,2025-07-02,William Thomas,Keyboard,Accessories,2,74.57,South
2903,2025-12-24,Sophia Martinez,Keyboard,Accessories,2,86.0,East
2904,2026-06-09,Olivia Miller,Tablet,Electronics,3,594.43,North
2905,2026-08-06,Olivia Miller,Monitor,Electronics,5,286.74,North
2906,2025-08-12,Olivia Miller,Printer,Electronics,4,204.82,South
2907,2026-11-02,Emma Wilson,Monitor,Electronics,2,286.93,North
2908,2025-05-27,Michael Davis,Desk,Furniture,5,433.64,West
2909,2026-01-26,Emily Taylor,Headphones,Accessories,3,116.64,East
2910,2026-12-30,Sophia Martinez,Mouse,Accessories,2,26.85,East
2911,2025-10-04,Olivia Miller,Laptop,Electronics,5,1219.81,East
2912,2025-10-24,Sophia Martinez,Webcam,Accessories,1,87.36,East
2913,2026-06-29,David Jones,Laptop,Electronics,2,1206.29,East
2914,2025-12-28,Emma Wilson,Laptop,Electronics,5,1132.75,North
2915,2026-07-08,Michael Davis,Monitor,Electronics,4,319.19,North
2916,2026-09-20,William Thomas,Headphones,Accessories,3,115.15,West
2917,2026-05-10,Michael Davis,Headphones,Accessories,1,108.72,North
2918,2025-03-16,Michael Davis,Mouse,Accessories,4,27.32,South
2919,2025-05-11,William Thomas,Keyboard,Accessories,2,82.83,South
2920,2026-05-06,Olivia Miller,Webcam,Accessories,2,98.27,West
2921,2026-12-01,Emily Taylor,Laptop,Electronics,1,1125.1,North
2922,2026-07-21,Olivia Miller,Mouse,Accessories,3,23.86,West
2923,2025-08-27,Emma Wilson,Laptop,Electronics,2,1187.68,West
2924,2025-12-01,Emma Wilson,Monitor,Electronics,4,274.3,North
2925,2025-03-14,Michael Davis,Webcam,Accessories,4,93.36,East
2926,2026-03-20,Emma Wilson,Tablet,Electronics,1,609.77,East
2927,2025-01-29,Bob Lee,Keyboard,Accessories,2,81.95,West
2928,2026-10-31,James Anderson,Printer,Electronics,5,223.49,West
2929,2025-08-15,Benjamin Jackson,Desk,Furniture,5,420.64,East
2930,2025-01-06,Emily Taylor,Tablet,Electronics,4,598.59,West
2931,2026-08-11,William Thomas,Chair,Furniture,4,252.74,North
2932,2025-06-21,Sarah Kim,Tablet,Electronics,1,630.25,West
2933,2026-04-25,Olivia Miller,Laptop,Electronics,5,1127.35,East
2934,2025-10-03,Michael Davis,Keyboard,Accessories,3,73.45,East
2935,2025-05-30,Sophia Martinez,Headphones,Accessories,2,116.44,East
2936,2025-10-28,Michael Davis,Monitor,Electronics,3,283.3,West
2937,2026-07-08,David Jones,Monitor,Electronics,5,310.46,South
2938,2025-03-28,Emily Taylor,Desk,Furniture,4,412.9,West
2939,2026-12-14,Sophia Martinez,Printer,Electronics,1,206.13,East
2940,2026-08-14,Michael Davis,Chair,Furniture,3,264.3,West
2941,2026-02-16,Michael Davis,Printer,Electronics,2,206.28,South
2942,2026-04-04,Sarah Kim,Keyboard,Accessories,1,76.23,North
2943,2025-12-07,Benjamin Jackson,Printer,Electronics,4,208.58,West
2944,2025-04-13,John Smith,Webcam,Accessories,4,90.57,North
2945,2025-10-13,Emily Taylor,Chair,Furniture,2,240.89,North
2946,2025-08-04,Bob Lee,Mouse,Accessories,5,23.26,South
2947,2025-11-04,John Smith,Keyboard,Accessories,2,74.0,North
2948,2026-11-11,Bob Lee,Laptop,Electronics,3,1258.49,South
2949,2026-02-08,Daniel Garcia,Monitor,Electronics,1,291.35,North
2950,2026-06-13,Emma Wilson,Monitor,Electronics,5,321.41,North
2951,2025-11-25,James Anderson,Chair,Furniture,3,268.46,East
2952,2025-06-19,Daniel Garcia,Mouse,Accessories,3,25.9,West
2953,2025-06-25,James Anderson,Tablet,Electronics,5,575.22,East
2954,2025-06-19,Alice Brown,Tablet,Electronics,5,644.44,East
2955,2025-05-25,John Smith,Chair,Furniture,1,263.85,North
2956,2026-01-30,Benjamin Jackson,Chair,Furniture,1,228.82,North
2957,2026-04-22,Emily Taylor,Webcam,Accessories,2,82.37,North
2958,2025-07-16,John Smith,Mouse,Accessories,3,26.85,West
2959,2026-10-04,Emma Wilson,Monitor,Electronics,1,302.54,East
2960,2026-06-03,Sophia Martinez,Keyboard,Accessories,2,72.22,West
2961,2025-06-23,William Thomas,Webcam,Accessories,3,95.72,South
2962,2026-12-07,Alice Brown,Monitor,Electronics,5,323.6,East
2963,2026-09-28,Benjamin Jackson,Webcam,Accessories,1,98.03,South
2964,2026-07-05,Bob Lee,Chair,Furniture,5,262.0,East
2965,2026-05-04,John Smith,Headphones,Accessories,2,126.19,East
2966,2025-01-31,Benjamin Jackson,Tablet,Electronics,2,611.11,West
2967,2025-08-03,Sophia Martinez,Desk,Furniture,2,485.04,North
2968,2025-12-21,Daniel Garcia,Chair,Furniture,1,260.32,North
2969,2026-06-16,Bob Lee,Webcam,Accessories,4,90.67,West
2970,2025-01-15,Benjamin Jackson,Headphones,Accessories,1,110.55,North
2971,2025-07-11,Alice Brown,Headphones,Accessories,5,124.99,South
2972,2026-09-07,Olivia Miller,Tablet,Electronics,3,650.47,North
2973,2026-08-09,John Smith,Monitor,Electronics,2,284.17,South
2974,2025-11-20,David Jones,Keyboard,Accessories,3,79.65,South
2975,2025-09-09,Emily Taylor,Chair,Furniture,3,244.79,South
2976,2026-10-19,Emily Taylor,Tablet,Electronics,4,547.86,East
2977,2025-11-04,Emma Wilson,Chair,Furniture,1,269.46,West
2978,2026-05-21,Sarah Kim,Webcam,Accessories,3,95.08,West
2979,2026-03-30,Emma Wilson,Mouse,Accessories,5,24.56,East
2980,2026-12-29,John Smith,Chair,Furniture,1,241.28,West
2981,2026-08-14,Daniel Garcia,Webcam,Accessories,3,87.58,West
2982,2026-01-07,Daniel Garcia,Monitor,Electronics,4,292.04,North
2983,2026-11-06,James Anderson,Mouse,Accessories,2,24.4,South
2984,2026-06-18,James Anderson,Laptop,Electronics,3,1269.45,South
2985,2025-12-20,William Thomas,Monitor,Electronics,4,290.97,North
2986,2026-02-02,Michael Davis,Monitor,Electronics,3,322.33,South
2987,2025-12-06,Sophia Martinez,Printer,Electronics,4,238.35,South
2988,2026-03-10,John Smith,Headphones,Accessories,3,117.14,West
2989,2025-05-13,Sarah Kim,Desk,Furniture,5,450.19,North
2990,2025-03-01,William Thomas,Printer,Electronics,3,217.64,East
2991,2025-09-26,Olivia Miller,Printer,Electronics,4,209.97,South
2992,2026-06-15,Olivia Miller,Monitor,Electronics,4,304.4,West
2993,2026-11-03,Daniel Garcia,Monitor,Electronics,4,313.01,South
2994,2025-03-06,Sophia Martinez,Laptop,Electronics,1,1302.26,West
2995,2026-05-04,Emma Wilson,Desk,Furniture,3,430.86,South
2996,2026-08-03,Emily Taylor,Monitor,Electronics,1,318.13,North
2997,2025-11-08,Emily Taylor,Keyboard,Accessories,5,76.57,East
2998,2025-09-12,Daniel Garcia,Desk,Furniture,1,433.3,North
2999,2026-07-23,John Smith,Printer,Electronics,5,236.26,East
3000,2025-11-30,Michael Davis,Mouse,Accessories,1,24.72,East
3001,2025-02-13,Michael Davis,Tablet,Electronics,4,597.58,North
3002,2025-12-27,Daniel Garcia,Tablet,Electronics,5,552.74,North
3003,2026-09-17,William Thomas,Webcam,Accessories,2,97.26,West
3004,2025-08-26,Ava Moore,Desk,Furniture,1,427.61,North
3005,2025-01-23,David Jones,Webcam,Accessories,1,97.59,West
3006,2026-01-23,Olivia Miller,Tablet,Electronics,4,570.32,East
3007,2025-03-12,Bob Lee,Keyboard,Accessories,2,81.06,North
3008,2026-04-25,Sophia Martinez,Printer,Electronics,5,217.74,North
3009,2025-02-26,Sophia Martinez,Chair,Furniture,5,269.49,West
3010,2026-04-17,Daniel Garcia,Laptop,Electronics,2,1169.31,West
3011,2025-08-12,Emma Wilson,Printer,Electronics,1,218.71,East
3012,2026-03-01,Bob Lee,Webcam,Accessories,1,97.97,East
3013,2026-06-05,Ava Moore,Printer,Electronics,1,237.66,West
3014,2025-08-08,Emily Taylor,Tablet,Electronics,5,560.76,East
3015,2026-01-16,John Smith,Mouse,Accessories,4,26.82,South
3016,2025-02-24,James Anderson,Printer,Electronics,3,224.0,East
3017,2025-08-02,David Jones,Mouse,Accessories,4,26.46,East
3018,2025-12-30,David Jones,Webcam,Accessories,4,85.94,North
3019,2025-09-22,John Smith,Printer,Electronics,5,199.64,South
3020,2026-04-20,David Jones,Headphones,Accessories,3,108.39,West
3021,2025-07-03,Ava Moore,Tablet,Electronics,2,566.39,East
3022,2025-10-23,Emma Wilson,Keyboard,Accessories,1,72.99,South
3023,2026-05-18,Sarah Kim,Webcam,Accessories,3,93.15,West
3024,2025-04-22,Daniel Garcia,Laptop,Electronics,5,1297.94,East
3025,2025-03-03,Bob Lee,Webcam,Accessories,2,97.12,East
3026,2026-01-30,Daniel Garcia,Mouse,Accessories,3,25.17,West
3027,2026-04-18,Emily Taylor,Monitor,Electronics,5,329.04,West
3028,2025-08-13,Sophia Martinez,Webcam,Accessories,5,84.48,East
3029,2025-06-11,David Jones,Keyboard,Accessories,5,85.43,West
3030,2026-12-05,Daniel Garcia,Desk,Furniture,3,419.77,South
3031,2025-08-11,Emily Taylor,Monitor,Electronics,5,310.68,West
3032,2025-02-02,Michael Davis,Tablet,Electronics,4,580.86,West
3033,2025-12-28,Emma Wilson,Printer,Electronics,5,207.06,South
3034,2025-08-25,Alice Brown,Webcam,Accessories,1,85.09,North
3035,2025-07-18,Sarah Kim,Keyboard,Accessories,4,73.29,West
3036,2025-08-14,James Anderson,Monitor,Electronics,1,314.48,West
3037,2025-01-11,Bob Lee,Keyboard,Accessories,1,74.22,East
3038,2025-09-18,Olivia Miller,Webcam,Accessories,1,83.04,South
3039,2025-07-05,Daniel Garcia,Tablet,Electronics,4,543.38,North
3040,2025-08-30,Sophia Martinez,Webcam,Accessories,4,95.95,East
3041,2025-12-03,William Thomas,Headphones,Accessories,1,127.34,South
3042,2025-05-17,Bob Lee,Chair,Furniture,4,269.11,East
3043,2025-12-18,Sarah Kim,Chair,Furniture,1,226.37,North
3044,2025-08-15,Sarah Kim,Tablet,Electronics,3,641.74,West
3045,2026-07-17,Sophia Martinez,Tablet,Electronics,3,570.54,North
3046,2026-10-30,Daniel Garcia,Tablet,Electronics,5,574.94,East
3047,2025-11-07,Emily Taylor,Mouse,Accessories,4,24.99,East
3048,2026-06-16,Benjamin Jackson,Monitor,Electronics,4,271.16,South
3049,2025-01-17,Sophia Martinez,Printer,Electronics,2,219.31,North
3050,2026-02-24,Emma Wilson,Keyboard,Accessories,5,84.33,North
3051,2025-09-17,James Anderson,Laptop,Electronics,2,1086.16,North
3052,2025-08-27,Bob Lee,Tablet,Electronics,5,615.24,South
3053,2025-07-25,Ava Moore,Chair,Furniture,4,237.22,East
3054,2026-11-12,John Smith,Headphones,Accessories,2,122.61,West
3055,2025-04-08,Sophia Martinez,Chair,Furniture,5,266.84,North
3056,2025-12-21,Daniel Garcia,Webcam,Accessories,3,98.38,South
3057,2026-09-06,Ava Moore,Tablet,Electronics,2,561.71,North
3058,2025-04-18,Emily Taylor,Chair,Furniture,5,225.71,East
3059,2026-04-01,Olivia Miller,Desk,Furniture,5,473.24,West
3060,2025-10-22,Benjamin Jackson,Headphones,Accessories,1,114.57,North
3061,2026-04-15,Alice Brown,Desk,Furniture,5,437.33,South
3062,2025-07-11,William Thomas,Tablet,Electronics,3,574.28,North
3063,2025-06-12,Benjamin Jackson,Chair,Furniture,1,253.05,West
3064,2026-10-18,William Thomas,Monitor,Electronics,4,298.27,South
3065,2026-03-02,Emma Wilson,Tablet,Electronics,3,643.52,North
3066,2025-12-18,James Anderson,Mouse,Accessories,4,24.18,East
3067,2026-02-14,Bob Lee,Monitor,Electronics,5,277.45,North
3068,2026-03-06,Bob Lee,Printer,Electronics,1,207.35,West
3069,2025-10-30,John Smith,Desk,Furniture,2,415.14,North
3070,2026-07-14,Ava Moore,Mouse,Accessories,2,22.78,West
3071,2025-01-20,James Anderson,Tablet,Electronics,1,572.47,North
3072,2025-04-10,Sophia Martinez,Desk,Furniture,1,462.07,North
3073,2025-06-12,Alice Brown,Laptop,Electronics,2,1214.69,North
3074,2026-12-22,Benjamin Jackson,Tablet,Electronics,5,574.68,South
3075,2025-11-27,Benjamin Jackson,Laptop,Electronics,1,1226.0,South
3076,2025-01-16,Emily Taylor,Tablet,Electronics,4,634.78,East
3077,2025-06-02,Olivia Miller,Headphones,Accessories,2,110.55,North
3078,2026-09-22,David Jones,Printer,Electronics,3,198.15,East
3079,2025-04-11,Sophia Martinez,Keyboard,Accessories,3,74.74,North
3080,2026-08-01,Daniel Garcia,Headphones,Accessories,2,129.14,North
3081,2026-01-24,David Jones,Headphones,Accessories,3,129.46,South
3082,2026-01-14,Emma Wilson,Headphones,Accessories,4,114.12,South
3083,2025-07-05,David Jones,Printer,Electronics,5,210.3,North
3084,2025-10-09,John Smith,Keyboard,Accessories,1,75.1,West
3085,2025-11-10,Ava Moore,Desk,Furniture,5,482.78,South
3086,2026-02-04,Michael Davis,Webcam,Accessories,1,96.1,South
3087,2025-09-20,Benjamin Jackson,Mouse,Accessories,3,27.26,South
3088,2025-06-05,Sarah Kim,Monitor,Electronics,3,316.91,East
3089,2025-07-19,Sophia Martinez,Mouse,Accessories,4,25.72,East
3090,2026-01-23,Emily Taylor,Keyboard,Accessories,1,81.69,South
3091,2025-11-26,Benjamin Jackson,Laptop,Electronics,5,1199.69,West
3092,2025-12-05,Alice Brown,Monitor,Electronics,3,309.04,South
3093,2026-03-14,David Jones,Webcam,Accessories,2,88.08,East
3094,2026-09-21,Emma Wilson,Tablet,Electronics,1,652.04,West
3095,2026-06-30,Michael Davis,Chair,Furniture,1,238.19,West
3096,2025-09-24,Michael Davis,Desk,Furniture,1,444.85,South
3097,2025-03-17,Ava Moore,Laptop,Electronics,2,1293.14,West
3098,2026-08-22,Bob Lee,Desk,Furniture,5,437.67,North
3099,2026-02-11,John Smith,Headphones,Accessories,1,117.78,East
3100,2025-12-14,Emily Taylor,Webcam,Accessories,1,89.54,East
3101,2025-02-07,Alice Brown,Tablet,Electronics,2,594.8,North
3102,2025-08-21,Michael Davis,Webcam,Accessories,1,89.62,North
3103,2025-11-10,Olivia Miller,Chair,Furniture,3,226.42,East
3104,2025-07-02,John Smith,Desk,Furniture,5,421.51,West
3105,2025-12-06,Michael Davis,Printer,Electronics,2,222.9,East
3106,2026-10-23,Emily Taylor,Desk,Furniture,2,449.45,West
3107,2025-05-23,Daniel Garcia,Keyboard,Accessories,1,76.48,South
3108,2025-07-20,William Thomas,Keyboard,Accessories,5,75.23,South
3109,2026-01-05,Sophia Martinez,Chair,Furniture,2,265.98,South
3110,2026-08-28,Sophia Martinez,Chair,Furniture,1,226.09,North
3111,2025-10-01,Sophia Martinez,Tablet,Electronics,1,576.18,North
3112,2026-10-26,David Jones,Printer,Electronics,5,223.76,West
3113,2025-03-09,Olivia Miller,Desk,Furniture,3,450.09,West
3114,2025-07-27,Daniel Garcia,Laptop,Electronics,4,1134.81,West
3115,2025-09-26,Emily Taylor,Webcam,Accessories,1,97.17,East
3116,2025-04-10,Olivia Miller,Headphones,Accessories,2,115.32,North
3117,2026-10-07,Emma Wilson,Webcam,Accessories,4,88.42,West
3118,2025-03-22,James Anderson,Monitor,Electronics,4,322.31,West
3119,2026-06-04,Alice Brown,Chair,Furniture,5,239.22,North
3120,2026-04-25,Sophia Martinez,Desk,Furniture,4,484.28,East
3121,2025-06-23,Alice Brown,Laptop,Electronics,5,1100.03,South
3122,2025-05-25,Alice Brown,Chair,Furniture,2,236.36,East
3123,2026-05-09,Benjamin Jackson,Desk,Furniture,2,489.56,East
3124,2026-01-10,Alice Brown,Monitor,Electronics,2,312.15,North
3125,2026-10-21,Emma Wilson,Webcam,Accessories,1,86.06,South
3126,2025-02-24,Sophia Martinez,Mouse,Accessories,4,27.11,North
3127,2025-09-13,William Thomas,Laptop,Electronics,5,1169.05,North
3128,2025-08-21,Olivia Miller,Desk,Furniture,5,460.96,South
3129,2026-10-10,Michael Davis,Laptop,Electronics,5,1233.72,North
3130,2026-07-20,Alice Brown,Printer,Electronics,4,206.73,South
3131,2026-05-30,Alice Brown,Keyboard,Accessories,1,79.13,South
3132,2026-03-14,Emily Taylor,Tablet,Electronics,1,549.45,East
3133,2026-10-27,Bob Lee,Printer,Electronics,1,209.42,East
3134,2025-05-08,James Anderson,Tablet,Electronics,3,560.83,North
3135,2025-08-05,Emily Taylor,Keyboard,Accessories,2,74.72,North
3136,2025-06-19,Daniel Garcia,Chair,Furniture,2,239.08,East
3137,2026-08-04,Alice Brown,Mouse,Accessories,5,25.37,West
3138,2025-12-08,Alice Brown,Printer,Electronics,4,222.08,West
3139,2026-08-03,Benjamin Jackson,Laptop,Electronics,2,1194.87,North
3140,2026-03-05,Olivia Miller,Tablet,Electronics,4,572.55,South
3141,2025-11-01,Sarah Kim,Chair,Furniture,5,256.58,North
3142,2025-04-08,Ava Moore,Tablet,Electronics,1,639.09,West
3143,2025-10-23,James Anderson,Monitor,Electronics,1,289.62,North
3144,2025-07-30,Sarah Kim,Laptop,Electronics,1,1201.05,East
3145,2026-11-10,Alice Brown,Tablet,Electronics,1,611.1,West
3146,2026-12-09,John Smith,Chair,Furniture,1,237.78,South
3147,2025-10-20,David Jones,Keyboard,Accessories,2,79.84,East
3148,2026-07-14,William Thomas,Chair,Furniture,3,236.34,North
3149,2026-05-16,Daniel Garcia,Monitor,Electronics,4,300.76,West
3150,2026-03-15,John Smith,Keyboard,Accessories,3,80.95,East
3151,2026-04-22,Emma Wilson,Headphones,Accessories,5,116.18,North
3152,2026-12-12,Sophia Martinez,Laptop,Electronics,1,1312.09,South
3153,2025-10-27,Alice Brown,Laptop,Electronics,1,1094.83,East
3154,2026-12-07,Emily Taylor,Desk,Furniture,2,442.87,South
3155,2025-08-01,Ava Moore,Tablet,Electronics,4,624.48,South
3156,2026-09-20,James Anderson,Tablet,Electronics,5,654.79,South
3157,2026-04-02,Sarah Kim,Laptop,Electronics,3,1252.71,West
3158,2026-07-08,William Thomas,Headphones,Accessories,2,116.27,East
3159,2026-08-28,Emma Wilson,Headphones,Accessories,2,118.63,South
3160,2025-09-10,Michael Davis,Keyboard,Accessories,3,84.24,East
3161,2025-07-25,Alice Brown,Monitor,Electronics,5,283.08,East
3162,2025-06-08,Ava Moore,Mouse,Accessories,3,26.58,East
3163,2026-12-17,Michael Davis,Desk,Furniture,3,406.62,West
